Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKBNK;17.33;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;17.55;17.14;16.96;16.73;16.55;17.76;18.31;18.91;660.0;1.13
KUYAS;7.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;8.00;7.82;7.87;7.62;7.42;8.27;8.73;9.32;660.0;2.27
SAHOL;40.59;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%29;40.77;40.37;39.82;39.29;38.86;40.67;41.65;42.89;660.0;0.81
GRTHO;18.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;24.62;17.45;;;;21.32;23.64;25.26;610.0;6.8
BIMAS;165.22;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;165.83;164.41;155.27;149.11;144.14;176.69;191.27;207.38;155.0;0.76
BRYAT;871.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%29;877.43;865.73;859.71;841.00;;874.40;884.72;895.04;145.0;1.0
GARAN;28.78;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;29.24;28.52;26.84;25.64;24.67;31.01;33.85;36.99;145.0;1.82
ISMEN;10.05;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;10.30;9.95;9.66;9.41;9.21;10.51;11.10;11.74;145.0;2.34
KCHOL;88.87;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%39;89.75;87.61;85.23;82.97;81.15;93.08;98.43;104.33;145.0;0.69
TSKB;4.51;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%25;4.53;4.47;4.42;4.36;4.31;4.52;4.63;4.78;145.0;0.5
CCOLA;23.74;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;23.79;23.68;22.04;20.99;20.15;25.69;28.18;30.93;140.0;0.86
AEFES;7.34;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;7.41;7.24;6.81;6.45;6.17;7.38;8.03;8.87;135.0;0.74
ISCTR;5.42;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;5.51;5.29;5.31;5.24;5.18;5.54;5.71;5.89;135.0;0.73
MAVI;13.15;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;13.31;12.98;13.10;12.96;12.84;13.33;13.59;13.92;135.0;0.94
MGROS;182.86;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;183.66;182.03;178.87;175.41;172.62;184.47;190.91;199.11;135.0;0.96
