Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TUREX;9.27;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;9.29;9.21;8.99;8.51;8.03;9.59;10.55;11.66;650.0;0.33
TTKOM;48.96;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%49;49.13;48.83;48.44;;;49.88;51.00;51.80;605.0;1.31
EREGL;26.10;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;26.20;25.95;25.85;25.56;25.28;26.20;26.77;27.43;140.0;0.63
KRDMD;25.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;26.01;25.81;25.46;24.86;;25.94;26.27;26.60;140.0;1.22
GUBRF;198.10;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%46;198.51;197.43;195.29;187.06;180.40;208.60;223.94;243.46;130.0;0.61
ISCTR;13.27;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;13.29;13.25;13.11;;;13.37;13.58;13.72;125.0;0.68
PASEU;22.80;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;23.67;22.54;21.15;20.04;19.14;22.95;25.02;27.66;120.0;3.35
AKSEN;36.90;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;36.93;36.85;36.44;;;37.31;37.99;38.47;115.0;0.6
EKGYO;10.86;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;10.87;10.85;10.69;;;11.00;11.24;11.41;115.0;2.23
GARAN;117.36;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;117.44;117.31;116.64;114.03;110.71;118.47;120.30;122.57;115.0;1.57
KCHOL;175.51;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%37;175.72;175.21;174.97;173.22;;176.35;177.32;178.29;115.0;0.7
KUYAS;16.12;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%49;16.22;16.08;15.73;15.19;14.64;16.40;17.49;18.74;115.0;2.11
YKBNK;29.14;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%44;29.18;29.11;28.94;;;29.62;30.15;30.53;115.0;1.33
AKBNK;56.39;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%46;56.40;56.38;;;;57.95;59.18;60.04;105.0;0.67
ASELS;58.23;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%43;58.25;58.22;56.93;;;58.36;59.49;60.27;105.0;1.86
DOHOL;14.32;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%56;14.42;13.74;13.74;12.96;11.96;14.42;14.84;15.18;105.0;0.17
ENERY;3.41;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;3.44;3.34;3.36;3.27;3.18;3.47;3.65;3.85;105.0;0.4
ENJSA;55.54;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;56.50;54.72;54.72;51.82;48.49;56.50;57.95;59.40;105.0;1.16
GENIL;84.96;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;85.62;83.86;80.39;76.08;71.76;85.72;94.35;104.29;105.0;0.6
HALKB;16.24;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;16.25;16.23;15.93;;;16.33;16.65;16.87;105.0;1.0
HEKTS;4.13;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%20;4.23;4.07;4.07;;;4.23;4.35;4.44;105.0;1.67
OYAKC;15.36;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;15.52;14.78;14.78;13.92;12.83;15.52;15.98;16.35;105.0;0.27
PGSUS;232.80;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%48;233.18;232.49;231.98;225.10;;237.38;241.18;244.97;105.0;1.23
SAHOL;91.37;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%39;91.43;91.30;91.37;89.20;;93.07;94.26;95.46;105.0;0.91
TUPRS;141.07;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%34;141.15;141.00;140.37;138.89;;141.52;142.34;143.15;105.0;1.12
VAKBN;22.36;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;22.37;22.35;22.25;21.72;20.96;22.78;23.44;24.50;105.0;1.0
AKSA;8.52;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;8.64;8.52;8.41;;;8.64;8.82;8.94;95.0;227.14
EFOR;5.27;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%63;5.29;5.16;4.76;4.31;3.95;5.48;6.31;7.36;95.0;0.17
EGEEN;10176.52;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%31;10230.42;9955.29;9955.29;9638.19;9234.82;10230.42;10400.62;10538.19;95.0;0.24
KONTR;21.94;SAT;DÜŞÜŞ;COŞKULU RALLİ;%11;22.94;21.47;21.47;19.77;17.62;22.94;23.85;24.58;95.0;2.1
SISE;40.34;SAT;DÜŞÜŞ;COŞKULU RALLİ;%43;40.47;39.83;39.83;39.08;38.13;40.47;40.87;41.20;95.0;0.27
SKBNK;4.02;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%39;4.03;4.01;3.97;;;4.13;4.25;4.33;95.0;0.61
SOKM;47.28;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%42;48.27;44.31;44.31;39.76;33.96;48.27;50.71;52.69;95.0;0.33
TSPOR;2.24;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%41;2.53;2.20;2.20;1.81;1.32;2.53;2.74;2.91;95.0;7.5
ENKAI;43.85;SAT;DÜŞÜŞ;VOLATİLİTE;%50;43.91;43.61;43.61;43.22;42.61;43.91;44.22;44.66;90.0;0.27
TSKB;11.49;SAT;DÜŞÜŞ;VOLATİLİTE;%51;11.54;11.38;11.38;11.20;10.97;11.54;11.64;11.72;90.0;0.45
DAPGM;5.26;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;5.43;5.07;5.10;;;5.38;5.60;5.76;85.0;0.89
FENER;3.58;SAT;DÜŞÜŞ;COŞKULU RALLİ;%56;3.90;3.50;3.50;3.04;2.45;3.90;4.15;4.35;85.0;3.99
TRMET;65.20;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;65.29;65.13;63.35;;;65.46;67.11;68.28;85.0;1.29
ULKER;121.70;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;130.36;120.68;120.68;109.53;95.35;130.36;136.35;141.18;85.0;8.48
AEFES;19.13;SAT;DÜŞÜŞ;VOLATİLİTE;%52;20.73;19.01;19.01;17.03;14.50;20.73;21.80;22.66;80.0;13.5
ARCLK;138.80;SAT;DÜŞÜŞ;VOLATİLİTE;%36;139.57;137.80;137.80;135.76;133.17;139.57;140.67;141.55;80.0;0.77
CCOLA;55.47;SAT;DÜŞÜŞ;VOLATİLİTE;%58;59.55;55.03;55.03;49.83;43.22;59.55;62.34;64.59;80.0;9.18
DOAS;190.60;SAT;DÜŞÜŞ;VOLATİLİTE;%28;197.81;182.88;182.88;165.68;143.80;197.81;207.04;214.51;80.0;0.93
TCELL;85.54;SAT;DÜŞÜŞ;VOLATİLİTE;%55;87.66;83.72;83.72;79.18;73.41;87.66;90.09;92.06;80.0;1.17
CANTE;1.51;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;1.72;1.49;1.49;1.23;0.89;1.72;1.86;1.97;75.0;10.5
CWENE;19.21;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%61;20.78;19.04;19.04;17.03;14.48;20.78;21.86;22.73;75.0;9.14
KCAER;12.79;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%43;13.63;12.23;12.23;10.62;8.57;13.63;14.49;15.19;75.0;1.5
KTLEV;4.16;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%26;4.20;4.07;4.14;3.93;;4.31;4.42;4.54;75.0;0.49
MAGEN;8.17;SAT;DÜŞÜŞ;COŞKULU RALLİ;%36;8.26;8.08;8.08;7.87;7.60;8.26;8.38;8.47;75.0;1.05
TKFEN;49.29;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%44;49.66;48.95;48.95;48.13;47.09;49.66;50.10;50.45;75.0;1.1
YEOTK;43.29;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%33;44.85;42.16;42.16;39.05;35.11;44.85;46.52;47.86;75.0;1.37
ALARK;87.36;SAT;DÜŞÜŞ;VOLATİLİTE;%33;92.78;85.56;85.56;77.24;66.65;92.78;97.25;100.86;70.0;3.01
BIMAS;469.86;SAT;DÜŞÜŞ;VOLATİLİTE;%50;475.82;461.60;461.60;445.21;424.36;475.82;484.61;491.72;70.0;0.72
BRYAT;1803.06;SAT;DÜŞÜŞ;VOLATİLİTE;%40;1844.53;1792.40;1792.40;1732.31;1655.88;1844.53;1876.78;1902.85;70.0;3.89
ECILC;42.47;SAT;DÜŞÜŞ;VOLATİLİTE;%44;44.94;42.16;42.16;38.96;34.89;44.94;46.66;48.05;70.0;7.94
MGROS;427.55;SAT;DÜŞÜŞ;VOLATİLİTE;%51;439.18;425.12;425.12;408.91;388.30;439.18;447.88;454.91;70.0;4.78
MPARK;346.07;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%58;350.60;336.27;336.27;319.75;298.74;350.60;359.46;366.63;70.0;0.46
TOASO;191.90;SAT;DÜŞÜŞ;VOLATİLİTE;%44;215.65;190.41;190.41;161.32;124.31;215.65;231.27;243.89;70.0;15.91
TUKAS;2.24;SAT;DÜŞÜŞ;VOLATİLİTE;%51;2.24;2.16;2.16;1.96;1.71;2.34;2.45;2.53;70.0;0.03
VESTL;62.65;SAT;DÜŞÜŞ;DÜZELTME;%21;66.63;59.00;59.00;50.20;39.01;66.63;71.36;75.18;70.0;1.09
BRSAN;444.50;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%45;449.20;440.00;440.00;429.39;415.90;449.20;454.90;459.50;60.0;1.04
CIMSA;33.09;SAT;DÜŞÜŞ;VOLATİLİTE;%43;33.18;32.63;32.63;32.00;31.19;33.18;33.52;33.80;60.0;0.2
FROTO;81.59;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%46;81.78;81.27;81.27;80.67;79.92;81.78;82.10;82.36;60.0;0.62
KLRHO;30.02;SAT;DÜŞÜŞ;VOLATİLİTE;%40;30.29;28.46;28.46;26.35;23.68;30.29;31.42;32.33;60.0;0.17
MAVI;42.45;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%56;45.81;42.16;42.16;37.95;32.59;45.81;48.07;49.90;60.0;11.65
ODAS;5.91;SAT;DÜŞÜŞ;DÜZELTME;%36;6.55;5.85;5.85;5.04;4.01;6.55;6.99;7.34;60.0;10.67
PETKM;20.90;SAT;DÜŞÜŞ;VOLATİLİTE;%48;21.16;20.60;20.60;19.96;19.14;21.16;21.50;21.78;60.0;0.87
QUAGR;2.73;SAT;DÜŞÜŞ;DÜZELTME;%20;2.79;2.71;2.71;2.62;2.51;2.79;2.84;2.88;60.0;3.0
TAVHL;238.70;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%51;241.36;237.30;237.30;232.62;226.67;241.36;243.87;245.90;60.0;1.9
TTRAK;630.38;SAT;DÜŞÜŞ;VOLATİLİTE;%41;631.80;621.31;621.31;609.22;593.84;631.80;638.29;643.53;60.0;0.16
AGHOL;29.62;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%54;32.16;29.59;29.59;26.63;22.87;32.16;33.75;35.04;50.0;89.65
BSOKE;13.21;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%64;13.61;13.21;13.21;12.81;12.31;13.61;14.18;14.90;50.0;126.39
BTCIM;5.39;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%59;5.53;5.20;5.20;4.83;4.35;5.53;5.73;5.90;50.0;0.76
GESAN;39.50;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%14;40.51;39.36;39.36;38.04;36.36;40.51;41.22;41.79;50.0;7.21
GRSEL;128.02;SAT;DÜŞÜŞ;VOLATİLİTE;%52;129.39;127.23;127.23;124.73;121.57;129.39;130.72;131.80;50.0;1.73
GSRAY;1.72;SAT;DÜŞÜŞ;VOLATİLİTE;%34;1.75;1.68;1.68;1.61;1.52;1.75;1.78;1.81;50.0;0.61
OTKAR;428.00;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%58;472.20;425.00;425.00;370.60;301.40;472.20;501.40;525.00;50.0;14.73
RALYH;38.84;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%56;42.34;38.69;38.69;34.48;29.13;42.34;44.60;46.42;50.0;23.25
REEDR;23.48;SAT;DÜŞÜŞ;VOLATİLİTE;%50;27.04;23.20;23.20;18.78;13.15;27.04;29.41;31.33;50.0;12.71
SASA;4.14;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%42;4.48;4.02;4.02;3.50;2.83;4.48;4.76;4.99;50.0;2.83
TRENJ;39.16;SAT;DÜŞÜŞ;VOLATİLİTE;%50;40.01;38.30;38.30;36.33;33.81;40.01;41.07;41.93;50.0;0.99
ALTNY;21.40;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%50;21.68;21.12;21.12;20.47;19.66;21.68;22.02;22.30;40.0;1.0
EUPWR;26.67;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;34.18;26.33;26.33;17.28;5.77;34.18;39.04;42.97;40.0;22.32
ISMEN;30.96;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%42;31.16;29.82;29.82;28.26;26.29;31.16;32.00;32.67;40.0;0.18
THYAO;271.33;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%19;273.27;267.91;267.91;261.73;253.87;273.27;276.59;279.27;40.0;0.57
TRALT;21.78;SAT;DÜŞÜŞ;VOLATİLİTE;%44;22.16;21.40;21.40;20.53;19.42;22.16;22.62;23.00;40.0;1.0
TURSG;5.76;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%41;6.22;5.53;5.53;4.75;3.75;6.22;6.64;6.98;40.0;2.01
ZOREN;4.07;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%20;4.39;4.03;4.03;3.62;3.10;4.39;4.61;4.79;40.0;8.0
ANSGR;18.22;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%43;18.43;18.20;18.20;17.94;17.61;18.43;18.57;18.68;30.0;8.29
GRTHO;111.97;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%63;112.77;109.86;109.86;107.58;105.97;112.77;;;30.0;0.38
ASTOR;72.66;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%39;73.42;71.92;71.92;70.19;67.99;73.42;74.35;75.10;20.0;1.03
IZENR;4.25;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;4.87;4.23;4.23;3.48;2.54;4.87;5.27;5.59;20.0;25.54
MIATK;40.66;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%34;43.97;39.80;39.80;35.00;28.89;43.97;46.54;48.63;20.0;3.85
TABGD;132.89;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%58;144.04;130.74;130.74;115.41;95.91;144.04;152.26;158.91;20.0;5.17
OBAMS;5.23;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%44;5.39;5.14;5.14;4.85;4.48;5.39;5.55;5.68;10.0;1.76
PATEK;14.65;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%47;15.76;14.53;14.53;13.11;11.30;15.76;16.52;17.14;10.0;9.19
